Manos;Plural;Masculino;braccia;Objeto
Manuel;Singular;Masculino;Manuel;Nombre
Manzana;Singular;Femenino;mela;Objeto
Manzanas;Plural;Femenino;mele;Objeto
Mar;Singular;;mare;Objeto
Marcador;Singular;Masculino;marcatore;Objeto
Marcadores;Plural;Masculino;Bookmark and Share;Objeto
Marcha;Singular;;marcia;Verbo
Marchamos;Plural;;Noi camminiamo;Verbo
Marchan;Plural;;Marchan;Verbo
Marchar†;Singular;;Si marcerÖ;Verbo
Marchar†n;Plural;;marciano;Verbo
Marchar†s;Singular;;Tu marcerai;Verbo
MarcharÇ;Singular;;Io marcerï;Verbo
Marcharemos;Plural;;Noi andremo a marzo;Verbo
Marcharon;Plural;;Hanno marciato;Verbo
Marcharse;Singular;;lasciare;Verbo
Marchas;Singular;;Marche;Verbo
Marchaste;Singular;;ä andato via;Verbo
MarchÇ;Singular;;MarchÇ;Verbo
Marcho;Singular;;Parto;Verbo
March¢;Singular;;marciï;Verbo
Mares;Plural;Masculino;mari;Objeto
Mar°a;Singular;Femenino;Maria;Nombre
Mario;Singular;Masculino;Mario;Nombre
Marr¢n;Singular;;marrone;Adjetivo
Marrones;Plural;;marrone;Adjetivo
Marte;Singular;Masculino;Marte;Nombre
Martillo;Singular;Masculino;martello;Objeto
Martillos;Plural;Masculino;martelli;Objeto
Masiva;Singular;Femenino;massiccio;Adjetivo
Masivas;Plural;Femenino;massiccio;Adjetivo
Masivo;Singular;Masculino;di massa;Adjetivo
Masivos;Plural;Masculino;Masivos;Adjetivo
Masorca;Singular;Femenino;Masorca;Objeto
Masorcas;Plural;Femenino;Masorcas;Objeto
Matematicas;Plural;Femenino;matematicas;Objeto
Matem†ticas;Plural;Femenino;matematica;Objeto
Mayor;Singular;;superiore;Adjetivo
Mayores;Plural;;superiore;Adjetivo
Mec†nico;Singular;Masculino;meccanico;Objeto
Mecanicos;Plural;Masculino;Gestione immobiliare;Objeto
Medalla;Singular;Femenino;medaglia;Objeto
Medallas;Plural;Femenino;medaglie;Objeto
Mejor;Singular;;migliore;Adjetivo
Mejores;Plural;;migliore;Adjetivo
Mel¢n;Singular;Masculino;melone;Objeto
Melones;Plural;Masculino;meloni;Objeto
Memoria;Singular;Femenino;memoria;Objeto
Memorias;Plural;Femenino;memorie;Objeto
Menor;Singular;;minore;Adjetivo
Menores;Plural;;minori;Adjetivo
Menso;Singular;Masculino;I Menso;Objeto
Mensos;Plural;Masculino;mensos;Objeto
Mercurio;Singular;Masculino;mercurio;Nombre
Merienda;Singular;Femenino;picnic;Objeto
Meriendas;Plural;Femenino;voi snack;Objeto
Mesa;Singular;Femenino;tavolo;Objeto
Mesas;Plural;Femenino;tavoli;Objeto
Metal;Singular;Masculino;metallo;Objeto
Metales;Plural;Masculino;metalli;Objeto
Metralleta;Singular;Femenino;Pistola da macchina;Objeto
Metralletas;Plural;Femenino;Pistole da macchina;Objeto
Metro;Singular;Masculino;metropolitana;Objeto
Metros;Plural;Masculino;metri;Objeto
MÇxico;Singular;Masculino;Messico;Nombre
Mi;Singular;;il mio;Pronombre Posesivo At¢no
M°a;Singular;Femenino;miniera;Pronombre Posesivo T¢nico
M°as;Plural;Femenino;la miniera;Pronombre Posesivo T¢nico
Michoac†n;Singular;Femenino;Michoac†n;Nombre
Microsoft;Singular;Masculino;Microsoft;Nombre
Miles;Singular;Masculino;migliaia;Nombre
Milla;Singular;Femenino;miglio;Objeto
Millas;Plural;Femenino;miglia;Objeto
Minuto;Singular;Masculino;minuto;Objeto
Minutos;Plural;Masculino;verbale;Objeto
M°o;Singular;Masculino;miniera;Pronombre Posesivo T¢nico
M°os;Plural;Masculino;il mio;Pronombre Posesivo T¢nico
Mira;Singular;;vista;Verbo
Miramos;Plural;;Vediamo;Verbo
Miran;Plural;;Sembrano;Verbo
Mirar;Singular;;Guardare;Verbo
Mir†r†;Singular;;SarÖ bugiardo;Verbo
Mirar†n;Plural;;Esamineranno;Verbo
Mirar†s;Singular;;Sembra;Verbo
MirarÇ;Singular;;Mi guardo;Verbo
Miraremos;Plural;;Cercheremo;Verbo
Miraron;Plural;;Hanno guardato;Verbo
Miras;Singular;;Sembri;Verbo
Miraste;Singular;;Hai guardato;Verbo
MirÇ;Singular;;Ho guardato;Verbo
Miro;Singular;;Guardo;Verbo
Mir¢;Singular;;guardï;Verbo
Mis;Plural;;il mio;Pronombre Posesivo At¢no
Misil;Singular;Masculino;missile;Objeto
Misiles;Plural;Masculino;missili;Objeto
Mochila;Singular;Femenino;zaino;Objeto
Mochilas;Plural;Femenino;Zaini;Objeto
MoisÇs;Singular;Masculino;MosÇ;Nombre
M¢naco;Singular;Masculino;Monaco;Nombre
Moneda;Singular;Femenino;valuta;Objeto
Monedas;Plural;Femenino;monete;Objeto
Mongolia;Singular;Femenino;Mongolia;Nombre
Mono;Singular;Masculino;scimmia;Objeto
Monos;Plural;Masculino;scimmie;Objeto
Monterrey;Singular;Masculino;Monterrey;Nombre
Morada;Singular;Femenino;abitazione;Adjetivo
Moradas;Plural;Femenino;abitazioni;Adjetivo
Morado;Singular;Masculino;porpora;Adjetivo
Morados;Plural;Masculino;viola;Adjetivo
Mor°;Singular;;Sono morto;Verbo
Morimos;Plural;;Moriamo;Verbo
Morir†;Singular;;MorirÖ;Verbo
Morir†n;Plural;;Moriranno;Verbo
Morir†s;Singular;;Tu morrai;Verbo
MorirÇ;Singular;;Morirï;Verbo
Moriremos;Plural;;Moriremo;Verbo
Moriste;Singular;;Sei morto;Verbo
Mostacho;Singular;Masculino;I mostacho;Objeto
Mostachos;Plural;Masculino;baffi;Objeto
Mucha;Singular;Femenino;Molto;Adjetivo
Muchas;Plural;Femenino;molti;Adjetivo
Mucho;Singular;Masculino;Molto;Adjetivo
Muchos;Plural;Masculino;molti;Adjetivo
Muere;Singular;;muore;Verbo
Mueren;Plural;;Muoiono;Verbo
Mueres;Singular;;Tu muoi;Verbo
Muero;Singular;;Morisco;Verbo
Muerta;Singular;Femenino;morto;Adjetivo
Muertas;Plural;Femenino;morto;Adjetivo
Muerte;Singular;Femenino;morte;Objeto
Muertes;Plural;Femenino;morti;Objeto
Muerto;Singular;Masculino;morto;Adjetivo
Muertos;Plural;Masculino;morto;Adjetivo
Mujer;Singular;Femenino;donna;Objeto
Mujeres;Plural;Femenino;donne;Objeto
Murieron;Plural;;Sono morti;Verbo
Muri¢;Singular;;‘ morto;Verbo
Nada;Singular;;niente;Verbo
Nadamos;Plural;;Abbiamo nuotato;Verbo
Nadan;Plural;;Nadan;Verbo
Nadar†;Singular;;Nuotare;Verbo
Nadar†n;Plural;;Nuotano;Verbo
Nadar†s;Singular;;Ti nuoterai;Verbo
NadarÇ;Singular;;Nuotemi;Verbo
Nadaremos;Plural;;Nuoteremo;Verbo
Nadaron;Plural;;Hanno nuotato;Verbo
Nadas;Singular;;nothings;Verbo
Nadaste;Singular;;Non nuotare;Verbo
NadÇ;Singular;;Non nuoto;Verbo
Nado;Singular;;nuotata;Verbo
Nad¢;Singular;;nuotato;Verbo
Naoko;Singular;Masculino;Naoko;Nombre
Naranja;Singular;Femenino;arancione;Adjetivo
Naranjas;Plural;Femenino;arance;Adjetivo
Narices;Plural;Femenino;naso;Objeto
Nariz;Singular;Femenino;naso;Objeto
Nave;Singular;Femenino;navata;Objeto
Naves;Plural;Femenino;navate;Objeto
Necesita;Singular;;ä necessario;Verbo
Necesitamos;Plural;;Abbiamo bisogno;Verbo
Necesitan;Plural;;Hanno bisogno;Verbo
Necesitar;Singular;;Per avere bisogno;Verbo
Necesitar†;Singular;;AvrÖ bisogno;Verbo
Necesitar†n;Plural;;Avranno bisogno;Verbo
Necesitar†s;Singular;;Avrete bisogno;Verbo
NecesitarÇ;Singular;;Avrï bisogno;Verbo
Necesitaremos;Plural;;Ci sarÖ bisogno;Verbo
Necesitaron;Plural;;Avevano bisogno;Verbo
Necesitas;Singular;;Hai bisogno;Verbo
Necesitaste;Singular;;Avete bisogno;Verbo
NecesitÇ;Singular;;Avevo bisogno;Verbo
Necesito;Singular;;Ho bisogno;Verbo
Necesit¢;Singular;;Ho bisogno;Verbo
Negra;Singular;Femenino;nero;Adjetivo
Negras;Plural;Femenino;nero;Adjetivo
Negro;Singular;Masculino;nero;Adjetivo
Negros;Plural;Masculino;nero;Adjetivo
Neptuno;Singular;Masculino;Nettuno;Nombre
NES;Plural;Femenino;NES;Nombre
Nieve;Singular;Femenino;neve;Objeto
Nieves;Plural;Femenino;Nieves;Objeto
Nintendo;Singular;Masculino;Nintendo;Objeto
Nosotras;Plural;Femenino;noi;Pronombre
Nosotros;Plural;Masculino;Chi siamo;Pronombre
Nota;Singular;Femenino;nota;Objeto
Notas;Plural;Femenino;note;Objeto
Noticia;Singular;Femenino;notizie;Objeto
Noticias;Plural;Femenino;Chi siamo;Objeto
Nube;Singular;Femenino;nuvola;Objeto
Nubes;Plural;Femenino;nuvole;Objeto
Nueva;Singular;Femenino;nuovo;Adjetivo
Nuevas;Plural;Femenino;notizie;Adjetivo
Nuevo;Singular;Masculino;nuovo;Adjetivo
Nuevos;Plural;Masculino;nuovo;Adjetivo
Oaxaca;Singular;Femenino;Oaxaca;Nombre
Observa;Singular;;note;Verbo
Observamos;Plural;;Noi osserviamo;Verbo
Observan;Plural;;Osservano;Verbo
Observar†;Singular;;OsserverÖ;Verbo
Observar†n;Plural;;OsserverÖ;Verbo
Observar†s;Singular;;OsserverÖ;Verbo
ObservarÇ;Singular;;Mi guardo;Verbo
Observaremos;Plural;;Osserveremo;Verbo
Observaron;Plural;;Hanno osservato;Verbo
Observas;Singular;;Osservate;Verbo
Observaste;Singular;;Hai osservato;Verbo
Observe;Singular;;osservare;Verbo
Observo;Singular;;Guardo;Verbo
Observ¢;Singular;;egli ha osservato;Verbo
OcÇano;Singular;Masculino;oceano;Objeto
OcÇanos;Plural;Masculino;oceani;Objeto
Ocelote;Singular;Masculino;ocelot;Objeto
Ocelotes;Plural;Masculino;ocelots;Objeto
Octavio;Singular;Masculino;Octavio;Nombre
O°;Singular;;Ho sentito;Verbo
Oigo;Singular;;Sento;Verbo
Oimos;Plural;;Sentiamo;Verbo
O°mos;Plural;;Sentiamo;Verbo
Oir†;Singular;;SentirÖ;Verbo
Oir†n;Plural;;Sentiranno;Verbo
Oir†s;Singular;;Sentirai;Verbo
OirÇ;Singular;;Sento;Verbo
Oiremos;Plural;;Sentiamo;Verbo
O°ste;Singular;;Hai sentito;Verbo
Ojo;Singular;Masculino;occhio;Objeto
Ojos;Plural;Masculino;occhi;Objeto
Olla;Singular;Femenino;pentola;Objeto
Ollas;Plural;Femenino;pentole;Objeto
Olvida;Singular;;dimentica;Verbo
Olvidamos;Plural;;Noi dimentichiamo;Verbo
Olvidan;Plural;;Dimenticano;Verbo
Olvidar;Singular;;dimenticare;Verbo
Olvidar†;Singular;;Dimenticherï;Verbo
Olvidar†n;Plural;;Dimenticheranno;Verbo
Olvidar†s;Singular;;Dimenticherai;Verbo
OlvidarÇ;Singular;;Io dimenticherï;Verbo
Olvidaremos;Plural;;Ci dimenticheremo;Verbo
Olvidaron;Plural;;Dimenticarono;Verbo
Olvidas;Singular;;si dimentica;Verbo
Olvidaste;Singular;;Hai dimenticato;Verbo
OlvidÇ;Singular;;Ho dimenticato;Verbo
Olvido;Singular;;dimenticanza;Verbo
Olvid¢;Singular;;dimenticato;Verbo
Ordena;Singular;;tipi;Verbo
Ordenamos;Plural;;Noi ordiniamo;Verbo
Ordenan;Plural;;Ordinano;Verbo
Ordenar†;Singular;;Ordina;Verbo
Ordenar†n;Plural;;Ordina;Verbo
Ordenar†s;Singular;;Ordina;Verbo
OrdenarÇ;Singular;;Ordina;Verbo
Ordenaremos;Plural;;Noi ordineremo;Verbo
Ordenaron;Plural;;Ordinavano;Verbo
Ordenas;Singular;;Ordini;Verbo
Ordenaste;Singular;;Hai ordinato;Verbo
OrdenÇ;Singular;;Ho ordinato;Verbo
Ordeno;Singular;;Io ordino;Verbo
Orden¢;Singular;;ordinï;Verbo
Oreja;Singular;Femenino;orecchio;Objeto
Orejas;Plural;Femenino;orecchie;Objeto
OrganicÇ;Singular;;Sono io;Verbo
Organiza;Singular;;organizza;Verbo
Organizamos;Plural;;Organizziamo;Verbo
Organizan;Plural;;Organizzano;Verbo
Organizar;Singular;;Organizzare;Verbo
Organizar†;Singular;;OrganizzerÖ;Verbo
Organizar†n;Plural;;OrganizzerÖ;Verbo
Organizar†s;Singular;;Si organizzerÖ;Verbo
OrganizarÇ;Singular;;Organizzerï;Verbo
Organizaremos;Plural;;Organizziamo;Verbo
Organizaron;Plural;;Hanno organizzato;Verbo
Organizas;Singular;;organizzare;Verbo
Organizaste;Singular;;Tu hai organizzato;Verbo
Organizo;Singular;;Io organizo;Verbo
Organiz¢;Singular;;Ha organizzato;Verbo
Osaka;Singular;Femenino;Osaka;Nombre
Oscar;Singular;Masculino;Oscar;Nombre
Oso;Singular;Masculino;sopportare;Objeto
Osos;Plural;Masculino;Bears;Objeto
Osvaldo;Singular;Masculino;Osvaldo;Nombre
Oye;Singular;;Oye;Verbo
Oyen;Plural;;Senti;Verbo
Oyeron;Plural;;Hanno sentito;Verbo
Oyes;Singular;;Senti;Verbo
Oy¢;Singular;;sentç;Verbo
Pablo;Singular;Masculino;Pablo;Nombre
Padre;Singular;Masculino;padre;Objeto
Padres;Plural;Masculino;genitori;Objeto
Paga;Singular;;pagare;Verbo
Pagamos;Plural;;Paghiamo;Verbo
Pagan;Plural;;pagano;Verbo
Pagar;Singular;;Pagare;Verbo
Pagar†;Singular;;PagherÖ;Verbo
Pagar†n;Plural;;Pagheranno;Verbo
Pagar†s;Singular;;Pagherai;Verbo
PagarÇ;Singular;;Pagherï;Verbo
Pagaremos;Plural;;Pagheremo;Verbo
Pagaron;Plural;;Pagarono;Verbo
Pagas;Singular;;Paghi;Verbo
Pagaste;Singular;;Hai pagato;Verbo
Pago;Singular;;pagamento;Verbo
Pag¢;Singular;;Ha pagato;Verbo
PaguÇ;Singular;;ho pagato;Verbo
Pa°s;Plural;Masculino;paese;Objeto
Paisaje;Singular;Masculino;scenario;Objeto
Paisajes;Plural;Masculino;scenario;Objeto
Paisajista;Singular;Femenino;architetto di giardini;Objeto
Paisajistas;Plural;Femenino;paesaggisti;Objeto
Paises;Plural;Masculino;paesi;Objeto
P†jaro;Singular;Masculino;uccello;Objeto
Pajaros;Plural;Masculino;Pajaros;Objeto
Palo;Singular;Masculino;bastone;Objeto
Palos;Plural;Masculino;Palos;Objeto
Panda;Singular;Femenino;panda;Objeto
Pandas;Plural;Femenino;panda;Objeto
Pantalla;Singular;Femenino;schermo;Objeto
Pantallas;Plural;Femenino;schermi;Objeto
Pantal¢n;Singular;Masculino;pantaloni;Objeto
Pantalones;Plural;Masculino;pantaloni;Objeto
Papaya;Singular;Femenino;papaia;Objeto
Papayas;Plural;Femenino;papaia;Objeto
Para;Singular;;a;Verbo
Paramos;Plural;;Ci fermiamo;Verbo
Paran;Plural;;Paran;Verbo
Parar;Singular;;Per fermarsi;Verbo
Par†r†;Singular;;Parara;Verbo
Parar†n;Plural;;Si fermerÖ;Verbo
Parar†s;Singular;;Si arresterÖ;Verbo
PararÇ;Singular;;Mi fermerï;Verbo
Pararemos;Plural;;Ci fermeremo;Verbo
Pararon;Plural;;Si fermarono;Verbo
Paras;Singular;;Paras;Verbo
Paraste;Singular;;ci si ferma;Verbo
ParÇ;Singular;;ho smesso;Verbo
Parece;Singular;;Sembra;Copular
Parecemos;Plural;;Vediamo;Copular
Parecen;Plural;;Sembrano;Copular
Parecer;;;guardare;Copular
Parecer†;Singular;;Sembra;Copular
Parecer†n;Plural;;Esamineranno;Copular
Parecer†s;Singular;;Vedrai;Copular
ParecerÇ;Singular;;Guardo;Copular
Pareceremos;Plural;;Appariamo;Copular
Pareces;Singular;;Sembri;Copular
Parec°;Singular;;Ho guardato;Copular
Parecieron;Plural;;Sembravano;Copular
Parecimos;Plural;;Ci sembrava;Copular
Pareci¢;Singular;;Sembrava;Verbo
Pareciste;Singular;;Sembrava;Copular
Pared;Singular;Femenino;muro;Objeto
Paredes;Plural;Femenino;Paredes;Objeto
Parezco;Singular;;Guardo;Copular
Paro;Singular;;arrestare;Verbo
Par¢;Singular;;Si fermï;Verbo
Parque;Singular;Masculino;parco;Objeto
Parques;Plural;Masculino;parchi;Objeto
Parrilla;Singular;Femenino;griglia;Objeto
Parrillas;Plural;Femenino;griglie;Objeto
Pata;Singular;Femenino;gamba;Objeto
Patas;Plural;Femenino;perni;Objeto
Patricia;Singular;Femenino;Patricia;Nombre
Patricio;Singular;Masculino;Patrick;Nombre
Patrulla;Singular;Femenino;pattuglia;Objeto
Patrullas;Plural;Femenino;pattuglie;Objeto
Paul;Singular;Masculino;Paul;Nombre
Pedal;Singular;Masculino;pedale;Objeto
Pedales;Plural;Masculino;pedali;Objeto
Pedro;Singular;Masculino;Pedro;Nombre
Peina;Singular;;pettinatura;Verbo
Peinamos;Plural;;Abbiamo pettinato;Verbo
Peinan;Plural;;pettine;Verbo
Peinar;Singular;;Per pettine;Verbo
Peinar†;Singular;;SarÖ pettine;Verbo
Peinar†n;Plural;;SarÖ pettine;Verbo
Peinar†s;Singular;;Tu pettinerai;Verbo
PeinarÇ;Singular;;Ho pettine;Verbo
Peinaremos;Plural;;Faremo pettine;Verbo
Peinaron;Plural;;Pettinavano;Verbo
Peinas;Singular;;Peinas;Verbo
Peinaste;Singular;;Peinaste;Verbo
Peine;Singular;Masculino;pettine;Objeto
PeinÇ;Singular;;pettine;Verbo
Peines;Plural;Masculino;Peines;Objeto
Peino;Singular;;miˇpettino;Verbo
Pein¢;Singular;;pettinato;Verbo
Pel°cula;Singular;Femenino;film;Objeto
Pel°culas;Plural;Femenino;Trasporto libero;Objeto
Pelo;Singular;Masculino;capelli;Objeto
Pelos;Plural;Masculino;peli;Objeto
Peludo;Singular;Masculino;peloso;Objeto
Peludos;Plural;Masculino;Peludos;Objeto
Penal;Singular;Femenino;penale;Objeto
Penales;Plural;Femenino;criminale;Objeto
Pendiente;Singular;Masculino;in attesa di;Objeto
Pendientes;Plural;Masculino;Orecchini;Objeto
Pensamos;Plural;;Pensiamo;Verbo
Pensar;Singular;;Pensare;Verbo
Pensar†;Singular;;PenserÖ;Verbo
Pensar†n;Plural;;Penseranno;Verbo
Pensar†s;Singular;;Pensi;Verbo
PensarÇ;Singular;;Penso;Verbo
Pensaremos;Plural;;Pensiamo;Verbo
Pensaron;Plural;;Pensarono;Verbo
Pensaste;Singular;;Hai pensato;Verbo
PensÇ;Singular;;Ho pensato;Verbo
Pens¢;Singular;;pensava;Verbo
Pe¢n;Singular;Masculino;portuale;Objeto
Peones;Plural;Masculino;pedine;Objeto
Peque§a;Singular;Femenino;piccolo;Adjetivo
Peque§as;Plural;Femenino;piccolo;Adjetivo
Peque§o;Singular;Masculino;piccolo;Adjetivo
Peque§os;Plural;Masculino;piccolo;Adjetivo
Pera;Singular;Femenino;pera;Objeto
Peras;Plural;Femenino;pere;Objeto
Perdemos;Plural;;Abbiamo perso;Verbo
Perder;Singular;;Per perdere;Verbo
Perder†;Singular;;PerderÖ;Verbo
Perder†n;Plural;;Perderanno;Verbo
Perder†s;Singular;;Perderai;Verbo
PerderÇ;Singular;;Perderï;Verbo
Perderemos;Plural;;Perderemo;Verbo
Perd°;Singular;;Ho perso;Verbo
Perdieron;Plural;;Hanno perso;Verbo
Perdimos;Plural;;Abbiamo perso;Verbo
Perdi¢;Singular;;Ha perso;Verbo
Perdiste;Singular;;Hai perso;Verbo
Perico;Singular;Masculino;parrocchetto;Objeto
Pericos;Plural;Masculino;Pericos;Objeto
Permanece;Singular;;resti;Verbo
Permanecemos;Plural;;Rimaniamo;Verbo
Permanecen;Plural;;Rimangono;Verbo
Permanecer;Singular;;Per rimanere;Verbo
Permanecer†;Singular;;RimarrÖ;Verbo
Permanecer†n;Plural;;RimarrÖ;Verbo
Permanecer†s;Singular;;Rimarrete;Verbo
PermanecerÇ;Singular;;Rimarrai;Verbo
Permaneceremos;Plural;;Rimarremo;Verbo
Permaneces;Singular;;Rimani;Verbo
Permanec°;Singular;;Sono rimasto;Verbo
Permanecieron;Plural;;Rimasero;Verbo
Permanecimos;Plural;;Siamo stati;Verbo
Permaneci¢;Singular;;rimase;Verbo
Permaneciste;Singular;;Sei rimasto;Verbo
Permanezco;Singular;;Rimango;Verbo
Permiso;Singular;Masculino;permesso;Objeto
Permisos;Plural;Masculino;permessi;Objeto
Permite;Singular;;permette;Verbo
Permiten;Plural;;Lo permettono;Verbo
Permites;Singular;;Permetti;Verbo
Permit°;Singular;;Ho permesso;Verbo
Permitieron;Plural;;Hanno permesso;Verbo
Permitimos;Plural;;Noi possiamo permetterci;Verbo
Permiti¢;Singular;;Ha permesso;Verbo
Permitir;Singular;;Per consentire;Verbo
Permitir†;Singular;;Permetta;Verbo
Permitir†n;Plural;;Permetta;Verbo
Permitir†s;Singular;;Permetta;Verbo
PermitirÇ;Singular;;Lo permetterï;Verbo
Permitiremos;Plural;;Noi permetteremo;Verbo
Permitiste;Singular;;Hai permesso;Verbo
Permito;Singular;;Lo permetto;Verbo
Perro;Singular;Masculino;cane;Objeto
Perros;Plural;Masculino;cani;Objeto
Persona;Singular;Femenino;persona;Objeto
Personas;Plural;Femenino;persone;Objeto
Pesada;Singular;Femenino;pesante;Adjetivo
Pesadas;Plural;Femenino;pesate;Adjetivo
Pesado;Singular;Masculino;pesante;Adjetivo
Pesados;Plural;Masculino;Pesados;Adjetivo
Peso;Singular;Masculino;peso;Objeto
Pesos;Plural;Masculino;pesi;Objeto
Pesta§a;Singular;Femenino;ciglio;Objeto
Pesta§as;Plural;Femenino;ciglio;Objeto
Phoenix;Singular;Masculino;fenice;Nombre
Piano;Singular;Masculino;pianoforte;Objeto
Pianos;Plural;Masculino;pianoforti;Objeto
Pie;Singular;Masculino;piede;Objeto
Piedra;Singular;Femenino;pietra;Objeto
Piedras;Plural;Femenino;Piedras;Objeto
Piensa;Singular;;pensare;Verbo
Piensan;Plural;;Pensano;Verbo
Piensas;Singular;;Pensi;Verbo
Pienso;Singular;;Credo;Verbo
Pierde;Singular;;perdere;Verbo
Pierden;Plural;;Perdono;Verbo
Pierdes;Singular;;Perdi;Verbo
Pierdo;Singular;;Perdo;Verbo
Pierna;Singular;Femenino;gamba;Objeto
Piernas;Plural;Femenino;gambe;Objeto
Pies;Plural;Masculino;Pie;Objeto
Pinzas;Plural;Femenino;pinze;Objeto
Piso;Singular;Masculino;appartamento;Objeto
Pisos;Plural;Masculino;pavimenti;Objeto
Pista;Singular;Femenino;pista;Objeto
Pistas;Plural;Femenino;tracce;Objeto
Pistola;Singular;Femenino;pistola;Objeto
Pistolas;Plural;Femenino;pistole;Objeto
Pizarr¢n;Singular;Masculino;lavagna;Objeto
Pizarrones;Plural;Masculino;lavagne;Objeto
Planeta;Singular;Femenino;pianeta;Objeto
Planetas;Plural;Femenino;pianeti;Objeto
Planta;Singular;Femenino;impianto;Objeto
Plantas;Plural;Femenino;piante;Objeto
Platano;Singular;Masculino;Platano;Objeto
Platanos;Plural;Masculino;Platanos;Objeto
Plateada;Singular;Femenino;argenteo;Adjetivo
Plateadas;Plural;Femenino;argentato;Adjetivo
Plateado;Singular;Masculino;argenteo;Adjetivo
Plateados;Plural;Masculino;argentato;Adjetivo
Platillo;Singular;Masculino;cembalo;Objeto
Platillos;Plural;Masculino;piattini;Objeto
PlayStation;Singular;Femenino;PlayStation;Nombre
Plomero;Singular;Masculino;idraulico;Objeto
Plomeros;Plural;Masculino;Idraulici;Objeto
Pluma;Singular;Femenino;piuma;Objeto
Plumas;Plural;Femenino;piume;Objeto
Plum¢n;Singular;Masculino;gió;Objeto
Plumones;Plural;Masculino;bassi;Objeto
Plut¢n;Singular;Masculino;Plutone;Nombre
Podemos;Plural;;Possiamo;Verbo
Poder;Singular;;potere;Verbo
Podr†;Singular;;si puï;Verbo
Podr†n;Plural;;Lo faranno;Verbo
Podr†s;Singular;;Lo farai;Verbo
PodrÇ;Singular;;Lo farï;Verbo
Podremos;Plural;;Possiamo;Verbo
Pomelo;Singular;Masculino;pompelmo;Objeto
Pomelos;Plural;Masculino;pompelmi;Objeto
Pondr†;Singular;;MetterÖ;Verbo
Pondr†n;Plural;;Metteranno;Verbo
Pondr†s;Singular;;Metterai;Verbo
PondrÇ;Singular;;Metterï;Verbo
Pondremos;Plural;;Metteremo;Verbo
Pone;Singular;;mette;Verbo
Ponemos;Plural;;Abbiamo messo;Verbo
Ponen;Plural;;Hanno messo;Verbo
Poner;Singular;;Per mettere;Verbo
Pones;Singular;;Tu metti;Verbo
Pongo;Singular;;Ho messo;Verbo
Poni;Singular;Masculino;pony;Objeto
Ponis;Plural;Masculino;pony;Objeto
Portugal;Singular;Femenino;Portogallo;Nombre
Posgrado;Singular;Masculino;postlaurea;Objeto
Posgrados;Plural;Masculino;Corsi post-laurea;Objeto
Poste;Singular;Masculino;posta;Objeto
Poster;Singular;Masculino;poster;Objeto
Posters;Plural;Masculino;manifesti;Objeto
Postes;Plural;Masculino;messaggi;Objeto
Pr†ctica;Singular;Femenino;pratica;Objeto
Pr†cticas;Plural;Femenino;pratiche;Objeto
Pregunta;Singular;;domanda;Verbo
Preguntamos;Plural;;Abbiamo chiesto;Verbo
Preguntan;Plural;;Chiedono;Verbo
Preguntar;Singular;;Chiedere;Verbo
Preguntar†;Singular;;Ha chiesto;Verbo
Preguntar†n;Plural;;Chiederanno;Verbo
Preguntar†s;Singular;;Vi chiederete;Verbo
PreguntarÇ;Singular;;Ti chiedo;Verbo
Preguntaremos;Plural;;Vi chiederemo;Verbo
Preguntaron;Plural;;Chiesero;Verbo
Preguntas;Singular;;interrogativo;Verbo
Preguntaste;Singular;;Hai chiesto;Verbo
PreguntÇ;Singular;;Ho chiesto;Verbo
Pregunto;Singular;;Chiedo;Verbo
Pregunt¢;Singular;;Ha chiesto;Verbo
Premia;Singular;;Premia;Verbo
Premiamos;Plural;;Ricomponiamo;Verbo
Premian;Plural;;Premian;Verbo
Premiar;Singular;;ricompensa;Verbo
Premiar†;Singular;;PremierÖ;Verbo
Premiar†n;Plural;;RicompenserÖ;Verbo
Premiar†s;Singular;;RicompenserÖ;Verbo
PremiarÇ;Singular;;Ti ricompenserï;Verbo
Premiaremos;Plural;;Ci ricompenseremo;Verbo
Premiaron;Plural;;essiˇpremiati;Verbo
Premias;Singular;;vi ricompensi;Verbo
Premiaste;Singular;;Hai ricompensato;Verbo
PremiÇ;Singular;;IˇPREMIE;Verbo
Premio;Singular;;premio;Verbo
Premi¢;Singular;;Haˇpremiato;Verbo
Preocupa;Singular;;interessato;Verbo
Preocupamos;Plural;;Ci importa;Verbo
Preocupan;Plural;;preoccuparsi;Verbo
Preocupar†;Singular;;Ci preoccupa;Verbo
Preocupar†n;Plural;;Ci preoccupa;Verbo
Preocupar†s;Singular;;Ti preoccuperai;Verbo
PreocuparÇ;Singular;;Mi preoccupa;Verbo
Preocuparemos;Plural;;Ci preoccupiamo;Verbo
Preocuparon;Plural;;Si preoccuparono;Verbo
Preocuparse;Singular;;Per preoccuparsi;Verbo
Preocupas;Singular;;ti preoccupi;Verbo
Preocupaste;Singular;;Ti preoccupi;Verbo
PreocupÇ;Singular;;mi preoccupavo;Verbo
Preocupo;Singular;;Mi preoccupa;Verbo
Preocup¢;Singular;;Era preoccupato;Verbo
Presta;Singular;;Presta;Verbo
Prestamos;Plural;;prestiti;Verbo
Prestan;Plural;;pagare;Verbo
Prestar;Singular;;Pagare;Verbo
Prestar†;Singular;;Fornire;Verbo
Prestar†n;Plural;;Ti presterÖ;Verbo
Prestar†s;Singular;;Pagherai;Verbo
PrestarÇ;Singular;;Pagherï;Verbo
